"geo";"TIME_PERIOD";"values";"indicator"
"NL";2021-04-01;38431.9;"INTRA_EXP"
"NL";2021-05-01;38194.4;"INTRA_EXP"
"NL";2021-06-01;41282.5;"INTRA_EXP"
"NL";2021-07-01;40314.3;"INTRA_EXP"
"NL";2021-08-01;38007.4;"INTRA_EXP"
"NL";2021-09-01;43765.2;"INTRA_EXP"
"NL";2021-10-01;45217.7;"INTRA_EXP"
"NL";2021-11-01;48067.9;"INTRA_EXP"
"NL";2021-12-01;47146.8;"INTRA_EXP"
"NL";2022-01-01;46781.3;"INTRA_EXP"
"NL";2022-02-01;45532.4;"INTRA_EXP"
"NL";2022-03-01;55446.5;"INTRA_EXP"
"NL";2022-04-01;51285.1;"INTRA_EXP"
"NL";2022-05-01;54724.8;"INTRA_EXP"
"NL";2022-06-01;57383.9;"INTRA_EXP"
"NL";2022-07-01;52979.5;"INTRA_EXP"
"NL";2022-08-01;55076.8;"INTRA_EXP"
"NL";2022-09-01;61410.2;"INTRA_EXP"
"NL";2022-10-01;61383;"INTRA_EXP"
"NL";2022-11-01;60530.5;"INTRA_EXP"
"NL";2022-12-01;52639.4;"INTRA_EXP"
"NL";2023-01-01;54623.5;"INTRA_EXP"
"NL";2023-02-01;51178.5;"INTRA_EXP"
"NL";2023-03-01;56003.9;"INTRA_EXP"
"NL";2023-04-01;46024.9;"INTRA_EXP"
"NL";2023-05-01;51536.1;"INTRA_EXP"
"NL";2023-06-01;51317.2;"INTRA_EXP"
"NL";2023-07-01;47146.1;"INTRA_EXP"
"NL";2023-08-01;47074.8;"INTRA_EXP"
"NL";2023-09-01;50309.1;"INTRA_EXP"
"NL";2023-10-01;51637.8;"INTRA_EXP"
"NL";2023-11-01;52302.6;"INTRA_EXP"
"NL";2023-12-01;45198.1;"INTRA_EXP"
"NL";2024-01-01;47602.7;"INTRA_EXP"
"NL";2024-02-01;46443;"INTRA_EXP"
"NL";2024-03-01;50356.1;"INTRA_EXP"
"NL";2024-04-01;48828.4;"INTRA_EXP"
"NL";2024-05-01;48562;"INTRA_EXP"
"NL";2024-06-01;48257.8;"INTRA_EXP"
"NL";2024-07-01;49575.5;"INTRA_EXP"
"NL";2024-08-01;46138.5;"INTRA_EXP"
"NL";2024-09-01;49941.6;"INTRA_EXP"
"NL";2024-10-01;53676.4;"INTRA_EXP"
"PL";2014-01-01;9619;"INTRA_EXP"
"PL";2014-02-01;9261.8;"INTRA_EXP"
"PL";2014-03-01;10089.3;"INTRA_EXP"
"PL";2014-04-01;9806.4;"INTRA_EXP"
"PL";2014-05-01;9610.1;"INTRA_EXP"
"PL";2014-06-01;9511.9;"INTRA_EXP"
"PL";2014-07-01;9722.1;"INTRA_EXP"
"PL";2014-08-01;8574;"INTRA_EXP"
"PL";2014-09-01;10791.3;"INTRA_EXP"
"PL";2014-10-01;11222.3;"INTRA_EXP"
"PL";2014-11-01;10399.2;"INTRA_EXP"
"PL";2014-12-01;9121.1;"INTRA_EXP"
"PL";2015-01-01;10258.8;"INTRA_EXP"
"PL";2015-02-01;10487.1;"INTRA_EXP"
"PL";2015-03-01;11647.8;"INTRA_EXP"
"PL";2015-04-01;11101.8;"INTRA_EXP"
"PL";2015-05-01;10575.6;"INTRA_EXP"
"PL";2015-06-01;11005.1;"INTRA_EXP"
"PL";2015-07-01;10707.7;"INTRA_EXP"
"PL";2015-08-01;9736.6;"INTRA_EXP"
"PL";2015-09-01;11641.1;"INTRA_EXP"
"PL";2015-10-01;11718.6;"INTRA_EXP"
"PL";2015-11-01;11541.5;"INTRA_EXP"
"PL";2015-12-01;9931.3;"INTRA_EXP"
"PL";2016-01-01;10306.6;"INTRA_EXP"
"PL";2016-02-01;11146.4;"INTRA_EXP"
"PL";2016-03-01;11668.7;"INTRA_EXP"
"PL";2016-04-01;11378.5;"INTRA_EXP"
"PL";2016-05-01;10806;"INTRA_EXP"
"PL";2016-06-01;11617.6;"INTRA_EXP"
"PL";2016-07-01;10161.5;"INTRA_EXP"
"PL";2016-08-01;10554.7;"INTRA_EXP"
"PL";2016-09-01;11905.5;"INTRA_EXP"
"PL";2016-10-01;11963.3;"INTRA_EXP"
"PL";2016-11-01;12198.9;"INTRA_EXP"
"PL";2016-12-01;10851.9;"INTRA_EXP"
"PL";2017-01-01;11969.5;"INTRA_EXP"
"PL";2017-02-01;11973.8;"INTRA_EXP"
"PL";2017-03-01;13929.7;"INTRA_EXP"
"PL";2017-04-01;11951.6;"INTRA_EXP"
"PL";2017-05-01;12919.3;"INTRA_EXP"
"PL";2017-06-01;12737.2;"INTRA_EXP"
"PL";2017-07-01;11748.6;"INTRA_EXP"
"PL";2017-08-01;12015.4;"INTRA_EXP"
"PL";2017-09-01;13541.9;"INTRA_EXP"
"PL";2017-10-01;14048.8;"INTRA_EXP"
"PL";2017-11-01;14200.1;"INTRA_EXP"
"PL";2017-12-01;11487.3;"INTRA_EXP"
"PL";2018-01-01;13541;"INTRA_EXP"
"PL";2018-02-01;12957.6;"INTRA_EXP"
"PL";2018-03-01;14219.4;"INTRA_EXP"
"PL";2018-04-01;13628.1;"INTRA_EXP"
"PL";2018-05-01;13619.4;"INTRA_EXP"
"PL";2018-06-01;14274.5;"INTRA_EXP"
"PL";2018-07-01;13365.4;"INTRA_EXP"
"PL";2018-08-01;12990;"INTRA_EXP"
"PL";2018-09-01;14110.9;"INTRA_EXP"
"PL";2018-10-01;15796.8;"INTRA_EXP"
"PL";2018-11-01;15546.2;"INTRA_EXP"
"PL";2018-12-01;11884.5;"INTRA_EXP"
"PL";2019-01-01;14687.7;"INTRA_EXP"
"PL";2019-02-01;14165;"INTRA_EXP"
"PL";2019-03-01;15420.1;"INTRA_EXP"
"PL";2019-04-01;14860.6;"INTRA_EXP"
"PL";2019-05-01;15221.3;"INTRA_EXP"
"PL";2019-06-01;13949.9;"INTRA_EXP"
"PL";2019-07-01;14482.4;"INTRA_EXP"
"PL";2019-08-01;13143.8;"INTRA_EXP"
"PL";2019-09-01;15181.3;"INTRA_EXP"
"PL";2019-10-01;16359.7;"INTRA_EXP"
"PL";2019-11-01;15682.5;"INTRA_EXP"
"PL";2019-12-01;12994.7;"INTRA_EXP"
"PL";2020-01-01;15334.8;"INTRA_EXP"
"PL";2020-02-01;15224.2;"INTRA_EXP"
"PL";2020-03-01;14356.7;"INTRA_EXP"
"PL";2020-04-01;10178.2;"INTRA_EXP"
"PL";2020-05-01;12033.7;"INTRA_EXP"
"PL";2020-06-01;14366.9;"INTRA_EXP"
"PL";2020-07-01;14755.8;"INTRA_EXP"
"PL";2020-08-01;13785.3;"INTRA_EXP"
"PL";2020-09-01;16740.1;"INTRA_EXP"
"PL";2020-10-01;17545.3;"INTRA_EXP"
"PL";2020-11-01;17777.1;"INTRA_EXP"
"PL";2020-12-01;14978.9;"INTRA_EXP"
"PL";2021-01-01;15859.7;"INTRA_EXP"
"PL";2021-02-01;16419;"INTRA_EXP"
"PL";2021-03-01;18912.1;"INTRA_EXP"
"PL";2021-04-01;17878.8;"INTRA_EXP"
"PL";2021-05-01;17350.3;"INTRA_EXP"
"PL";2021-06-01;18292.4;"INTRA_EXP"
"PL";2021-07-01;17136.4;"INTRA_EXP"
"PL";2021-08-01;16579.2;"INTRA_EXP"
"PL";2021-09-01;18702.4;"INTRA_EXP"
"PL";2021-10-01;19460.9;"INTRA_EXP"
"PL";2021-11-01;21339;"INTRA_EXP"
"PL";2021-12-01;18270.5;"INTRA_EXP"
"PL";2022-01-01;19711.7;"INTRA_EXP"
"PL";2022-02-01;19869.4;"INTRA_EXP"
"PL";2022-03-01;22175.9;"INTRA_EXP"
"PL";2022-04-01;21324;"INTRA_EXP"
"PL";2022-05-01;22399.5;"INTRA_EXP"
"PL";2022-06-01;22016.2;"INTRA_EXP"
"PL";2022-07-01;20568.8;"INTRA_EXP"
"PL";2022-08-01;20549.7;"INTRA_EXP"
"PL";2022-09-01;22929.7;"INTRA_EXP"
"PL";2022-10-01;23384.9;"INTRA_EXP"
"PL";2022-11-01;24839.4;"INTRA_EXP"
"PL";2022-12-01;19217.5;"INTRA_EXP"
"PL";2023-01-01;22846.8;"INTRA_EXP"
"PL";2023-02-01;21928.9;"INTRA_EXP"
"PL";2023-03-01;24752.8;"INTRA_EXP"
"PL";2023-04-01;21134.2;"INTRA_EXP"
"PL";2023-05-01;22688.8;"INTRA_EXP"
"PL";2023-06-01;22630.6;"INTRA_EXP"
"PL";2023-07-01;20225.5;"INTRA_EXP"
"PL";2023-08-01;19939.7;"INTRA_EXP"
"PL";2023-09-01;21837.5;"INTRA_EXP"
"PL";2023-10-01;23684.5;"INTRA_EXP"
"PL";2023-11-01;23461.9;"INTRA_EXP"
"PL";2023-12-01;18305.4;"INTRA_EXP"
"PL";2024-01-01;21740.7;"INTRA_EXP"
"PL";2024-02-01;21577.8;"INTRA_EXP"
"PL";2024-03-01;22295.5;"INTRA_EXP"
"PL";2024-04-01;22462.2;"INTRA_EXP"
"PL";2024-05-01;21046.2;"INTRA_EXP"
"PL";2024-06-01;21587;"INTRA_EXP"
"PL";2024-07-01;21285;"INTRA_EXP"
"PL";2024-08-01;19540.1;"INTRA_EXP"
"PL";2024-09-01;22083.8;"INTRA_EXP"
"PL";2024-10-01;23121.8;"INTRA_EXP"
"PT";2014-01-01;2636;"INTRA_EXP"
"PT";2014-02-01;2517.9;"INTRA_EXP"
"PT";2014-03-01;2597.1;"INTRA_EXP"
"PT";2014-04-01;2559.2;"INTRA_EXP"
"PT";2014-05-01;2658.9;"INTRA_EXP"
"PT";2014-06-01;2749.5;"INTRA_EXP"
"PT";2014-07-01;2936.1;"INTRA_EXP"
"PT";2014-08-01;1987;"INTRA_EXP"
"PT";2014-09-01;2631.4;"INTRA_EXP"
"PT";2014-10-01;2820.1;"INTRA_EXP"
"PT";2014-11-01;2682.5;"INTRA_EXP"
"PT";2014-12-01;2325.1;"INTRA_EXP"
"PT";2015-01-01;2534.2;"INTRA_EXP"
"PT";2015-02-01;2629.4;"INTRA_EXP"
"PT";2015-03-01;2864.3;"INTRA_EXP"
"PT";2015-04-01;2776.6;"INTRA_EXP"
"PT";2015-05-01;2830.1;"INTRA_EXP"
"PT";2015-06-01;2985;"INTRA_EXP"
"PT";2015-07-01;3058.2;"INTRA_EXP"
"PT";2015-08-01;2038.2;"INTRA_EXP"
"PT";2015-09-01;2803.3;"INTRA_EXP"
"PT";2015-10-01;2951.5;"INTRA_EXP"
"PT";2015-11-01;2918.6;"INTRA_EXP"
"PT";2015-12-01;2325.9;"INTRA_EXP"
"PT";2016-01-01;2607.7;"INTRA_EXP"
"PT";2016-02-01;2858.5;"INTRA_EXP"
"PT";2016-03-01;2875.4;"INTRA_EXP"
"PT";2016-04-01;2873.2;"INTRA_EXP"
"PT";2016-05-01;2891.4;"INTRA_EXP"
"PT";2016-06-01;3065;"INTRA_EXP"
"PT";2016-07-01;3058.5;"INTRA_EXP"
"PT";2016-08-01;2269.7;"INTRA_EXP"
"PT";2016-09-01;3040.5;"INTRA_EXP"
"PT";2016-10-01;2815.1;"INTRA_EXP"
"PT";2016-11-01;3083.3;"INTRA_EXP"
"PT";2016-12-01;2613;"INTRA_EXP"
"PT";2017-01-01;2990.1;"INTRA_EXP"
"PT";2017-02-01;2931;"INTRA_EXP"
"PT";2017-03-01;3523.1;"INTRA_EXP"
"PT";2017-04-01;2777.3;"INTRA_EXP"
"PT";2017-05-01;3267;"INTRA_EXP"
"PT";2017-06-01;3255;"INTRA_EXP"
"PT";2017-07-01;3147.2;"INTRA_EXP"
"PT";2017-08-01;2488.6;"INTRA_EXP"
"PT";2017-09-01;3211.2;"INTRA_EXP"
"PT";2017-10-01;3224.5;"INTRA_EXP"
"PT";2017-11-01;3604;"INTRA_EXP"
"PT";2017-12-01;2723.1;"INTRA_EXP"
"PT";2018-01-01;3329.1;"INTRA_EXP"
"PT";2018-02-01;3249.1;"INTRA_EXP"
"PT";2018-03-01;3514.2;"INTRA_EXP"
"PT";2018-04-01;3375.9;"INTRA_EXP"
"PT";2018-05-01;3609.3;"INTRA_EXP"
"PT";2018-06-01;3650.6;"INTRA_EXP"
"PT";2018-07-01;3731.8;"INTRA_EXP"
"PT";2018-08-01;2605;"INTRA_EXP"
"PT";2018-09-01;3324.1;"INTRA_EXP"
"PT";2018-10-01;3596.1;"INTRA_EXP"
"PT";2018-11-01;3388.6;"INTRA_EXP"
"PT";2018-12-01;3006.1;"INTRA_EXP"
"PT";2019-01-01;3593.6;"INTRA_EXP"
"PT";2019-02-01;3449.6;"INTRA_EXP"
"PT";2019-03-01;3728.4;"INTRA_EXP"
"PT";2019-04-01;3474;"INTRA_EXP"
"PT";2019-05-01;3914.4;"INTRA_EXP"
"PT";2019-06-01;3468.8;"INTRA_EXP"
"PT";2019-07-01;3805.5;"INTRA_EXP"
"PT";2019-08-01;2584.4;"INTRA_EXP"
"PT";2019-09-01;3563.3;"INTRA_EXP"
"PT";2019-10-01;3848;"INTRA_EXP"
"PT";2019-11-01;3789.4;"INTRA_EXP"
"PT";2019-12-01;3148.1;"INTRA_EXP"
"PT";2020-01-01;3683.6;"INTRA_EXP"
"PT";2020-02-01;3539.9;"INTRA_EXP"
"PT";2020-03-01;3119.9;"INTRA_EXP"
"PT";2020-04-01;1935.9;"INTRA_EXP"
"PT";2020-05-01;2488.9;"INTRA_EXP"
"PT";2020-06-01;3127;"INTRA_EXP"
"PT";2020-07-01;3658.5;"INTRA_EXP"
"PT";2020-08-01;2628.6;"INTRA_EXP"
"PT";2020-09-01;3636.4;"INTRA_EXP"
"PT";2020-10-01;3889.9;"INTRA_EXP"
"PT";2020-11-01;3757.1;"INTRA_EXP"
"PT";2020-12-01;2904.2;"INTRA_EXP"
"PT";2021-01-01;3423.8;"INTRA_EXP"
"PT";2021-02-01;3572.9;"INTRA_EXP"
"PT";2021-03-01;4127.8;"INTRA_EXP"
"PT";2021-04-01;3784.4;"INTRA_EXP"
"PT";2021-05-01;3796.4;"INTRA_EXP"
"PT";2021-06-01;3703.6;"INTRA_EXP"
"PT";2021-07-01;3982.4;"INTRA_EXP"
"PT";2021-08-01;2886.3;"INTRA_EXP"
"PT";2021-09-01;3916.5;"INTRA_EXP"
"PT";2021-10-01;3987.4;"INTRA_EXP"
"PT";2021-11-01;4488.8;"INTRA_EXP"
"PT";2021-12-01;3839.5;"INTRA_EXP"
"PT";2022-01-01;4150.1;"INTRA_EXP"
"PT";2022-02-01;4372;"INTRA_EXP"
"PT";2022-03-01;4817.5;"INTRA_EXP"
"PT";2022-04-01;4477.9;"INTRA_EXP"
"PT";2022-05-01;4998.7;"INTRA_EXP"
"PT";2022-06-01;4888.5;"INTRA_EXP"
"PT";2022-07-01;4911.7;"INTRA_EXP"
"PT";2022-08-01;3867.5;"INTRA_EXP"
"PT";2022-09-01;4932.6;"INTRA_EXP"
"PT";2022-10-01;4729.1;"INTRA_EXP"
"PT";2022-11-01;5084.7;"INTRA_EXP"
"PT";2022-12-01;4060.4;"INTRA_EXP"
"PT";2023-01-01;4538.6;"INTRA_EXP"
"PT";2023-02-01;4594.6;"INTRA_EXP"
"PT";2023-03-01;5387.1;"INTRA_EXP"
"PT";2023-04-01;4302.4;"INTRA_EXP"
"PT";2023-05-01;4910.1;"INTRA_EXP"
"PT";2023-06-01;4953;"INTRA_EXP"
"PT";2023-07-01;4491.7;"INTRA_EXP"
"PT";2023-08-01;3546.7;"INTRA_EXP"
"PT";2023-09-01;4286.2;"INTRA_EXP"
"PT";2023-10-01;4489.8;"INTRA_EXP"
"PT";2023-11-01;5030.8;"INTRA_EXP"
"PT";2023-12-01;3713.6;"INTRA_EXP"
"PT";2024-01-01;4582.8;"INTRA_EXP"
"PT";2024-02-01;4670.1;"INTRA_EXP"
"PT";2024-03-01;4671.7;"INTRA_EXP"
"PT";2024-04-01;4876.9;"INTRA_EXP"
"PT";2024-05-01;4860;"INTRA_EXP"
"PT";2024-06-01;4691.5;"INTRA_EXP"
"PT";2024-07-01;5611.7;"INTRA_EXP"
"PT";2024-08-01;3619.8;"INTRA_EXP"
"PT";2024-09-01;4764.1;"INTRA_EXP"
"PT";2024-10-01;5208.1;"INTRA_EXP"
"RO";2014-01-01;2724;"INTRA_EXP"
"RO";2014-02-01;2834.8;"INTRA_EXP"
"RO";2014-03-01;2979.9;"INTRA_EXP"
"RO";2014-04-01;2788.8;"INTRA_EXP"
"RO";2014-05-01;2951.8;"INTRA_EXP"
"RO";2014-06-01;2977.2;"INTRA_EXP"
"RO";2014-07-01;3188.8;"INTRA_EXP"
"RO";2014-08-01;2394.9;"INTRA_EXP"
"RO";2014-09-01;3245.5;"INTRA_EXP"
"RO";2014-10-01;3361.6;"INTRA_EXP"
"RO";2014-11-01;3214.3;"INTRA_EXP"
"RO";2014-12-01;2499;"INTRA_EXP"
"RO";2015-01-01;2929.2;"INTRA_EXP"
"RO";2015-02-01;3064.9;"INTRA_EXP"
"RO";2015-03-01;3382.9;"INTRA_EXP"
"RO";2015-04-01;3060.6;"INTRA_EXP"
"RO";2015-05-01;3019.9;"INTRA_EXP"
"RO";2015-06-01;3311.1;"INTRA_EXP"
"RO";2015-07-01;3417.5;"INTRA_EXP"
"RO";2015-08-01;2624.9;"INTRA_EXP"
"RO";2015-09-01;3483.1;"INTRA_EXP"
"RO";2015-10-01;3621.9;"INTRA_EXP"
"RO";2015-11-01;3387.4;"INTRA_EXP"
"RO";2015-12-01;2573.6;"INTRA_EXP"
"RO";2016-01-01;2998.9;"INTRA_EXP"
"RO";2016-02-01;3370.1;"INTRA_EXP"
"RO";2016-03-01;3523.3;"INTRA_EXP"
"RO";2016-04-01;3367.7;"INTRA_EXP"
"RO";2016-05-01;3284.4;"INTRA_EXP"
"RO";2016-06-01;3463.5;"INTRA_EXP"
"RO";2016-07-01;3416.7;"INTRA_EXP"
"RO";2016-08-01;2976.4;"INTRA_EXP"
"RO";2016-09-01;3799.6;"INTRA_EXP"
"RO";2016-10-01;3637.7;"INTRA_EXP"
"RO";2016-11-01;3850.3;"INTRA_EXP"
"RO";2016-12-01;2901.8;"INTRA_EXP"
"RO";2017-01-01;3363.4;"INTRA_EXP"
"RO";2017-02-01;3614.9;"INTRA_EXP"
"RO";2017-03-01;4119.1;"INTRA_EXP"
"RO";2017-04-01;3409.8;"INTRA_EXP"
"RO";2017-05-01;3961.8;"INTRA_EXP"
"RO";2017-06-01;3699.8;"INTRA_EXP"
"RO";2017-07-01;3717.3;"INTRA_EXP"
"RO";2017-08-01;3488.2;"INTRA_EXP"
"RO";2017-09-01;4062;"INTRA_EXP"
"RO";2017-10-01;4125.6;"INTRA_EXP"
"RO";2017-11-01;4221.2;"INTRA_EXP"
"RO";2017-12-01;3132;"INTRA_EXP"
"RO";2018-01-01;3927.7;"INTRA_EXP"
"RO";2018-02-01;3964;"INTRA_EXP"
"RO";2018-03-01;4356.9;"INTRA_EXP"
"RO";2018-04-01;3827.8;"INTRA_EXP"
"RO";2018-05-01;4246.1;"INTRA_EXP"
"RO";2018-06-01;4275.4;"INTRA_EXP"
"RO";2018-07-01;4207.9;"INTRA_EXP"
"RO";2018-08-01;3653.9;"INTRA_EXP"
"RO";2018-09-01;4334.2;"INTRA_EXP"
"RO";2018-10-01;4652.9;"INTRA_EXP"
"RO";2018-11-01;4434.7;"INTRA_EXP"
"RO";2018-12-01;3214.1;"INTRA_EXP"
"RO";2019-01-01;4091.1;"INTRA_EXP"
"RO";2019-02-01;4289.7;"INTRA_EXP"
"RO";2019-03-01;4524;"INTRA_EXP"
"RO";2019-04-01;4073.8;"INTRA_EXP"
"RO";2019-05-01;4537.8;"INTRA_EXP"
"RO";2019-06-01;4055.5;"INTRA_EXP"
"RO";2019-07-01;4270.3;"INTRA_EXP"
"RO";2019-08-01;3512.9;"INTRA_EXP"
"RO";2019-09-01;4427.2;"INTRA_EXP"
"RO";2019-10-01;4706;"INTRA_EXP"
"RO";2019-11-01;4424.3;"INTRA_EXP"
"RO";2019-12-01;3342.8;"INTRA_EXP"
"RO";2020-01-01;4252;"INTRA_EXP"
"RO";2020-02-01;4373.5;"INTRA_EXP"
"RO";2020-03-01;3713.6;"INTRA_EXP"
"RO";2020-04-01;2028.2;"INTRA_EXP"
"RO";2020-05-01;2784.4;"INTRA_EXP"
"RO";2020-06-01;3670.4;"INTRA_EXP"
"RO";2020-07-01;4110.3;"INTRA_EXP"
"RO";2020-08-01;3339.9;"INTRA_EXP"
"RO";2020-09-01;4634.3;"INTRA_EXP"
"RO";2020-10-01;4768.2;"INTRA_EXP"
"RO";2020-11-01;4549.1;"INTRA_EXP"
"RO";2020-12-01;3547.2;"INTRA_EXP"
"RO";2021-01-01;4092.5;"INTRA_EXP"
"RO";2021-02-01;4361.7;"INTRA_EXP"
"RO";2021-03-01;4840;"INTRA_EXP"
"RO";2021-04-01;4512.7;"INTRA_EXP"
"RO";2021-05-01;4375.1;"INTRA_EXP"
"RO";2021-06-01;4602.9;"INTRA_EXP"
"RO";2021-07-01;4561.6;"INTRA_EXP"
"RO";2021-08-01;3786.7;"INTRA_EXP"
"RO";2021-09-01;4527.5;"INTRA_EXP"
"RO";2021-10-01;4684.8;"INTRA_EXP"
"RO";2021-11-01;5290.2;"INTRA_EXP"
"RO";2021-12-01;4455.3;"INTRA_EXP"
"RO";2022-01-01;4920.5;"INTRA_EXP"
"RO";2022-02-01;5089.5;"INTRA_EXP"
"RO";2022-03-01;6050.3;"INTRA_EXP"
"RO";2022-04-01;5045.6;"INTRA_EXP"
"RO";2022-05-01;5926;"INTRA_EXP"
"RO";2022-06-01;5526.5;"INTRA_EXP"
"RO";2022-07-01;5605.5;"INTRA_EXP"
"RO";2022-08-01;5373.4;"INTRA_EXP"
"RO";2022-09-01;6304.1;"INTRA_EXP"
"RO";2022-10-01;5881.1;"INTRA_EXP"
"RO";2022-11-01;6164;"INTRA_EXP"
"RO";2022-12-01;4567.3;"INTRA_EXP"
"RO";2023-01-01;5336.1;"INTRA_EXP"
"RO";2023-02-01;5771.3;"INTRA_EXP"
"RO";2023-03-01;6370;"INTRA_EXP"
"RO";2023-04-01;5173.8;"INTRA_EXP"
"RO";2023-05-01;6261.5;"INTRA_EXP"
"RO";2023-06-01;5637.1;"INTRA_EXP"
"RO";2023-07-01;5554.8;"INTRA_EXP"
"RO";2023-08-01;4952.7;"INTRA_EXP"
"RO";2023-09-01;5946.1;"INTRA_EXP"
"RO";2023-10-01;6216.4;"INTRA_EXP"
"RO";2023-11-01;6055.7;"INTRA_EXP"
"RO";2023-12-01;4296.2;"INTRA_EXP"
"RO";2024-01-01;5260.6;"INTRA_EXP"
"RO";2024-02-01;5785.2;"INTRA_EXP"
"RO";2024-03-01;5795.1;"INTRA_EXP"
"RO";2024-04-01;5896;"INTRA_EXP"
"RO";2024-05-01;5262.9;"INTRA_EXP"
"RO";2024-06-01;5650.7;"INTRA_EXP"
"RO";2024-07-01;5835.8;"INTRA_EXP"
"RO";2024-08-01;4613.1;"INTRA_EXP"
"RO";2024-09-01;5958.5;"INTRA_EXP"
"RO";2024-10-01;6186.5;"INTRA_EXP"
"SE";2014-01-01;5520.1;"INTRA_EXP"
"SE";2014-02-01;5203.7;"INTRA_EXP"
"SE";2014-03-01;5629.6;"INTRA_EXP"
"SE";2014-04-01;5347;"INTRA_EXP"
"SE";2014-05-01;5255.8;"INTRA_EXP"
"SE";2014-06-01;5334.5;"INTRA_EXP"
"SE";2014-07-01;4715.5;"INTRA_EXP"
"SE";2014-08-01;4870.7;"INTRA_EXP"
"SE";2014-09-01;5628.1;"INTRA_EXP"
"SE";2014-10-01;5968.9;"INTRA_EXP"
"SE";2014-11-01;5311.1;"INTRA_EXP"
"SE";2014-12-01;4790.9;"INTRA_EXP"
"SE";2015-01-01;5053.9;"INTRA_EXP"
"SE";2015-02-01;5050.8;"INTRA_EXP"
"SE";2015-03-01;5981.3;"INTRA_EXP"
"SE";2015-04-01;5347.2;"INTRA_EXP"
"SE";2015-05-01;5256.7;"INTRA_EXP"
"SE";2015-06-01;6061.9;"INTRA_EXP"
"SE";2015-07-01;4546.5;"INTRA_EXP"
"SE";2015-08-01;4864.4;"INTRA_EXP"
"SE";2015-09-01;5678.3;"INTRA_EXP"
"SE";2015-10-01;5871.3;"INTRA_EXP"
"SE";2015-11-01;5769;"INTRA_EXP"
"SE";2015-12-01;5316.1;"INTRA_EXP"
"SE";2016-01-01;5124.4;"INTRA_EXP"
"SE";2016-02-01;5398.6;"INTRA_EXP"
"SE";2016-03-01;5905.6;"INTRA_EXP"
"SE";2016-04-01;5728.3;"INTRA_EXP"
"SE";2016-05-01;5501.3;"INTRA_EXP"
"SE";2016-06-01;5840.2;"INTRA_EXP"
"SE";2016-07-01;4764.4;"INTRA_EXP"
"SE";2016-08-01;5049.7;"INTRA_EXP"
"SE";2016-09-01;6003;"INTRA_EXP"
"SE";2016-10-01;5751.3;"INTRA_EXP"
"SE";2016-11-01;6060.1;"INTRA_EXP"
"SE";2016-12-01;5730.1;"INTRA_EXP"
"SE";2017-01-01;5901.8;"INTRA_EXP"
"SE";2017-02-01;5569.3;"INTRA_EXP"
"SE";2017-03-01;6470.7;"INTRA_EXP"
"SE";2017-04-01;5522.8;"INTRA_EXP"
"SE";2017-05-01;6335.7;"INTRA_EXP"
"SE";2017-06-01;6198.8;"INTRA_EXP"
"SE";2017-07-01;4984;"INTRA_EXP"
"SE";2017-08-01;5589.4;"INTRA_EXP"
"SE";2017-09-01;6237.7;"INTRA_EXP"
"SE";2017-10-01;6449.1;"INTRA_EXP"
"SE";2017-11-01;6590.8;"INTRA_EXP"
"SE";2017-12-01;5746;"INTRA_EXP"
"SE";2018-01-01;6216.8;"INTRA_EXP"
"SE";2018-02-01;5999.4;"INTRA_EXP"
"SE";2018-03-01;6489;"INTRA_EXP"
"SE";2018-04-01;6014.5;"INTRA_EXP"
"SE";2018-05-01;6564.7;"INTRA_EXP"
"SE";2018-06-01;6508.3;"INTRA_EXP"
"SE";2018-07-01;5498.5;"INTRA_EXP"
"SE";2018-08-01;6034.9;"INTRA_EXP"
"SE";2018-09-01;6485.2;"INTRA_EXP"
"SE";2018-10-01;7065.3;"INTRA_EXP"
"SE";2018-11-01;7216.3;"INTRA_EXP"
"SE";2018-12-01;5574.3;"INTRA_EXP"
"SE";2019-01-01;6533.1;"INTRA_EXP"
"SE";2019-02-01;6209.3;"INTRA_EXP"
"SE";2019-03-01;6842.7;"INTRA_EXP"
"SE";2019-04-01;6528.6;"INTRA_EXP"
"SE";2019-05-01;6621.2;"INTRA_EXP"
"SE";2019-06-01;6056.2;"INTRA_EXP"
"SE";2019-07-01;5710.5;"INTRA_EXP"
"SE";2019-08-01;5732.5;"INTRA_EXP"
"SE";2019-09-01;6303.2;"INTRA_EXP"
"SE";2019-10-01;6573.8;"INTRA_EXP"
"SE";2019-11-01;6390;"INTRA_EXP"
"SE";2019-12-01;5750.2;"INTRA_EXP"
"SE";2020-01-01;6542.8;"INTRA_EXP"
"SE";2020-02-01;6326.9;"INTRA_EXP"
"SE";2020-03-01;6151.4;"INTRA_EXP"
"SE";2020-04-01;4795.3;"INTRA_EXP"
"SE";2020-05-01;4999.7;"INTRA_EXP"
"SE";2020-06-01;5807;"INTRA_EXP"
"SE";2020-07-01;5022.2;"INTRA_EXP"
"SE";2020-08-01;5558.1;"INTRA_EXP"
"SE";2020-09-01;6419.4;"INTRA_EXP"
"SE";2020-10-01;6471.6;"INTRA_EXP"
"SE";2020-11-01;6718.8;"INTRA_EXP"
"SE";2020-12-01;6204.2;"INTRA_EXP"
"SE";2021-01-01;6253.3;"INTRA_EXP"
"SE";2021-02-01;6514.7;"INTRA_EXP"
"SE";2021-03-01;7651;"INTRA_EXP"
"SE";2021-04-01;6863.9;"INTRA_EXP"
